Date,Time,Open,High,Low,Close,Volume,NumberOfTrades,BidVolume,AskVolume
2019/03/06,15:00:00,114 19.5/32,114 19.75/32,114 19.25/32,114 19.5/32,4385,509,2118,2267
2019/03/06,15:05:00,114 19.25/32,114 19.5/32,114 18.75/32,114 19/32,6552,614,5492,1060
2019/03/06,15:10:00,114 18.75/32,114 19/32,114 18.75/32,114 18.75/32,3374,261,819,2555
2019/03/06,15:15:00,114 19/32,114 19/32,114 18.75/32,114 18.75/32,2925,188,2061,864
2019/03/06,15:20:00,114 19/32,114 19/32,114 18.75/32,114 18.75/32,412,37,401,11
2019/03/06,15:25:00,114 18.75/32,114 19/32,114 18.5/32,114 18.75/32,3594,297,2725,869
2019/03/06,15:30:00,114 18.75/32,114 19/32,114 18.5/32,114 18.75/32,5088,381,3354,1734
2019/03/06,15:35:00,114 18.75/32,114 19/32,114 18.5/32,114 18.75/32,2769,216,857,1912
2019/03/06,15:40:00,114 18.5/32,114 18.75/32,114 18.5/32,114 18.75/32,561,58,163,398
2019/03/06,15:45:00,114 18.75/32,114 18.75/32,114 18.25/32,114 18.5/32,2459,226,1622,837
2019/03/06,15:50:00,114 18.25/32,114 18.5/32,114 18.25/32,114 18.25/32,3438,384,1657,1781
2019/03/06,15:55:00,114 18.25/32,114 18.75/32,114 18.25/32,114 18.5/32,2696,233,837,1859
2019/03/06,17:00:00,114 18.75/32,114 18.75/32,114 18.5/32,114 18.75/32,167,30,36,131
2019/03/06,17:10:00,114 18.75/32,114 19/32,114 18.75/32,114 19/32,456,64,89,367
2019/03/06,17:15:00,114 19/32,114 19/32,114 19/32,114 19/32,152,22,152,0
2019/03/06,17:20:00,114 19.25/32,114 19.5/32,114 19.25/32,114 19.25/32,90,19,22,68
2019/03/06,17:25:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,72,13,72,0
2019/03/06,17:30:00,114 19.25/32,114 19.25/32,114 19/32,114 19.25/32,626,73,534,92
2019/03/06,17:35:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,84,13,76,8
2019/03/06,17:40:00,114 19/32,114 19.25/32,114 19/32,114 19.25/32,54,17,31,23
2019/03/06,17:45:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.25/32,19,3,12,7
2019/03/06,17:50:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.5/32,44,6,5,39
2019/03/06,17:55:00,114 19.5/32,114 19.75/32,114 19.5/32,114 19.75/32,174,37,62,112
2019/03/06,18:00:00,114 19.5/32,114 19.5/32,114 19.5/32,114 19.5/32,182,25,182,0
2019/03/06,18:05:00,114 19.5/32,114 19.75/32,114 19.25/32,114 19.75/32,371,75,280,91
2019/03/06,18:10:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.25/32,112,24,101,11
2019/03/06,18:15:00,114 19.25/32,114 19.5/32,114 19.25/32,114 19.5/32,101,27,22,79
2019/03/06,18:25:00,114 19.5/32,114 19.5/32,114 19.5/32,114 19.5/32,125,21,125,0
2019/03/06,18:30:00,114 19.75/32,114 20/32,114 19.75/32,114 19.75/32,1316,163,476,840
2019/03/06,18:35:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.5/32,328,68,229,99
2019/03/06,18:40:00,114 19.5/32,114 19.5/32,114 19.5/32,114 19.5/32,608,75,481,127
2019/03/06,18:45:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,596,77,93,503
2019/03/06,18:50:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,150,29,63,87
2019/03/06,18:55:00,114 19.75/32,114 20/32,114 19.75/32,114 20/32,116,24,9,107
2019/03/06,19:00:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,124,18,123,1
2019/03/06,19:10:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,40,2,0,40
2019/03/06,19:15:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,2,2,0,2
2019/03/06,19:20:00,114 19.5/32,114 19.75/32,114 19.5/32,114 19.75/32,53,5,1,52
2019/03/06,19:25:00,114 19.5/32,114 20/32,114 19.5/32,114 20/32,660,124,265,395
2019/03/06,19:30:00,114 19.75/32,114 20/32,114 19.75/32,114 19.75/32,294,44,168,126
2019/03/06,19:35:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,246,41,180,66
2019/03/06,19:40:00,114 19.75/32,114 20/32,114 19.75/32,114 19.75/32,16,6,14,2
2019/03/06,19:45:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,35,13,35,0
2019/03/06,19:50:00,114 20/32,114 20/32,114 20/32,114 20/32,465,60,0,465
2019/03/06,19:55:00,114 20/32,114 20/32,114 19.75/32,114 19.75/32,43,10,22,21
2019/03/06,20:00:00,114 19.75/32,114 20/32,114 19.75/32,114 20/32,371,63,192,179
2019/03/06,20:05:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,38,13,38,0
2019/03/06,20:10:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.25/32,395,52,195,200
2019/03/06,20:15:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.25/32,182,30,162,20
2019/03/06,20:20:00,114 19.25/32,114 19.5/32,114 19.25/32,114 19.5/32,380,82,205,175
2019/03/06,20:25:00,114 19.5/32,114 19.75/32,114 19.5/32,114 19.5/32,83,22,30,53
2019/03/06,20:30:00,114 19.5/32,114 19.5/32,114 19.5/32,114 19.5/32,126,27,105,21
2019/03/06,20:35:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.5/32,102,6,14,88
2019/03/06,20:40:00,114 19.5/32,114 19.5/32,114 19.5/32,114 19.5/32,206,38,96,110
2019/03/06,20:45:00,114 19.5/32,114 19.5/32,114 19.5/32,114 19.5/32,14,3,14,0
2019/03/06,20:50:00,114 19.5/32,114 19.5/32,114 19.5/32,114 19.5/32,138,28,105,33
2019/03/06,20:55:00,114 19.5/32,114 19.75/32,114 19.5/32,114 19.75/32,1654,216,89,1565
2019/03/06,21:00:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,110,27,110,0
2019/03/06,21:05:00,114 19.75/32,114 20/32,114 19.75/32,114 19.75/32,271,61,33,238
2019/03/06,21:10:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,267,69,203,64
2019/03/06,21:15:00,114 19.75/32,114 19.75/32,114 19.25/32,114 19.25/32,924,146,809,115
2019/03/06,21:20:00,114 19.25/32,114 19.5/32,114 19.25/32,114 19.5/32,142,45,34,108
2019/03/06,21:25:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.5/32,169,37,60,109
2019/03/06,21:30:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.5/32,92,26,64,28
2019/03/06,21:35:00,114 19.5/32,114 19.5/32,114 19.5/32,114 19.5/32,20,7,20,0
2019/03/06,21:40:00,114 19.5/32,114 19.5/32,114 19.5/32,114 19.5/32,91,28,75,16
2019/03/06,21:45:00,114 19.5/32,114 19.5/32,114 19.5/32,114 19.5/32,110,18,86,24
2019/03/06,21:50:00,114 19.5/32,114 19.5/32,114 19.5/32,114 19.5/32,100,26,95,5
2019/03/06,21:55:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.25/32,211,49,187,24
2019/03/06,22:00:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,565,90,565,0
2019/03/06,22:05:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,11,11,11,0
2019/03/06,22:10:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,9,2,9,0
2019/03/06,22:15:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,24,17,24,0
2019/03/06,22:20:00,114 19.5/32,114 19.5/32,114 19.5/32,114 19.5/32,81,7,0,81
2019/03/06,22:25:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,120,21,120,0
2019/03/06,22:30:00,114 19.25/32,114 19.25/32,114 19/32,114 19/32,798,122,555,243
2019/03/06,22:35:00,114 19/32,114 19.25/32,114 19/32,114 19.25/32,532,92,21,511
2019/03/06,22:40:00,114 19.25/32,114 19.5/32,114 19.25/32,114 19.5/32,8,8,2,6
2019/03/06,22:45:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,11,11,11,0
2019/03/06,22:50:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,2,2,2,0
2019/03/06,22:55:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,4,2,4,0
2019/03/06,23:10:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,1,1,1,0
2019/03/06,23:15:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,18,5,18,0
2019/03/06,23:20:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,3,2,3,0
2019/03/06,23:25:00,114 19.25/32,114 19.5/32,114 19.25/32,114 19.25/32,36,10,29,7
2019/03/06,23:30:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,6,2,6,0
2019/03/06,23:40:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,128,22,128,0
2019/03/06,23:45:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,123,47,115,8
2019/03/06,23:50:00,114 19.25/32,114 19.25/32,114 19/32,114 19.25/32,85,17,70,15
2019/03/06,23:55:00,114 19/32,114 19.25/32,114 19/32,114 19/32,25,24,24,1
2019/03/07,0:00:00,114 19.25/32,114 19.25/32,114 19/32,114 19/32,36,24,26,10
2019/03/07,0:05:00,114 19.25/32,114 19.25/32,114 19/32,114 19/32,41,8,4,37
2019/03/07,0:10:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,36,7,0,36
2019/03/07,0:15:00,114 19/32,114 19.25/32,114 19/32,114 19/32,142,16,31,111
2019/03/07,0:20:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,666,87,190,476
2019/03/07,0:25:00,114 19/32,114 19/32,114 19/32,114 19/32,2,1,2,0
2019/03/07,0:30:00,114 19/32,114 19.25/32,114 19/32,114 19.25/32,304,38,29,275
2019/03/07,0:35:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,1,1,0,1
2019/03/07,0:40:00,114 19/32,114 19.25/32,114 18.75/32,114 19/32,1977,196,1709,268
2019/03/07,0:45:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,1,1,0,1
2019/03/07,0:50:00,114 19.25/32,114 19.25/32,114 19.25/32,114 19.25/32,1184,124,362,822
2019/03/07,0:55:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.25/32,941,167,136,805
2019/03/07,1:00:00,114 19.5/32,114 19.75/32,114 19.25/32,114 19.75/32,2268,268,521,1747
2019/03/07,1:05:00,114 19.5/32,114 19.75/32,114 19.5/32,114 19.75/32,338,106,124,214
2019/03/07,1:10:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,1025,152,310,715
2019/03/07,1:15:00,114 19.75/32,114 20/32,114 19.75/32,114 19.75/32,94,38,73,21
2019/03/07,1:20:00,114 19.75/32,114 20/32,114 19.75/32,114 19.75/32,206,31,185,21
2019/03/07,1:25:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,192,45,192,0
2019/03/07,1:30:00,114 19.75/32,114 20/32,114 19.75/32,114 20/32,56,26,54,2
2019/03/07,1:35:00,114 19.75/32,114 20/32,114 19.75/32,114 20/32,83,41,48,35
2019/03/07,1:40:00,114 20/32,114 20.25/32,114 20/32,114 20/32,1589,223,530,1059
2019/03/07,1:45:00,114 20/32,114 20/32,114 19.75/32,114 19.75/32,2250,232,1159,1091
2019/03/07,1:50:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,99,64,99,0
2019/03/07,1:55:00,114 19.75/32,114 19.75/32,114 19.5/32,114 19.75/32,1923,373,1117,806
2019/03/07,2:00:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,804,117,208,596
2019/03/07,2:05:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.5/32,980,82,868,112
2019/03/07,2:10:00,114 19.5/32,114 19.5/32,114 19.25/32,114 19.5/32,1263,238,698,565
2019/03/07,2:15:00,114 19.5/32,114 19.75/32,114 19.5/32,114 19.75/32,902,141,162,740
2019/03/07,2:20:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,946,187,434,512
2019/03/07,2:25:00,114 19.75/32,114 20.25/32,114 19.75/32,114 20.25/32,1078,160,391,687
2019/03/07,2:30:00,114 20.25/32,114 20.25/32,114 20/32,114 20/32,865,76,814,51
2019/03/07,2:35:00,114 20/32,114 20.25/32,114 20/32,114 20/32,124,43,41,83
2019/03/07,2:40:00,114 20/32,114 20.25/32,114 20/32,114 20.25/32,505,106,161,344
2019/03/07,2:45:00,114 20.25/32,114 20.5/32,114 20.25/32,114 20.5/32,542,68,96,446
2019/03/07,2:50:00,114 20.25/32,114 20.5/32,114 20.25/32,114 20.25/32,655,163,394,261
2019/03/07,2:55:00,114 20.25/32,114 20.25/32,114 20/32,114 20.25/32,1713,241,749,964
2019/03/07,3:00:00,114 20/32,114 20.25/32,114 20/32,114 20/32,69,33,67,2
2019/03/07,3:05:00,114 20/32,114 20/32,114 19.75/32,114 20/32,1287,121,808,479
2019/03/07,3:10:00,114 19.75/32,114 20/32,114 19.75/32,114 20/32,1406,179,374,1032
2019/03/07,3:15:00,114 20/32,114 20.25/32,114 20/32,114 20.25/32,2685,178,1651,1034
2019/03/07,3:20:00,114 20/32,114 20.25/32,114 20/32,114 20/32,1179,171,678,501
2019/03/07,3:25:00,114 20/32,114 20/32,114 19.75/32,114 19.75/32,179,25,25,154
2019/03/07,3:30:00,114 20/32,114 20/32,114 19.75/32,114 19.75/32,13,2,1,12
2019/03/07,3:35:00,114 19.75/32,114 20/32,114 19.75/32,114 20/32,354,47,29,325
2019/03/07,3:40:00,114 19.75/32,114 20/32,114 19.75/32,114 19.75/32,89,23,35,54
2019/03/07,3:45:00,114 19.75/32,114 19.75/32,114 19.75/32,114 19.75/32,180,66,180,0
2019/03/07,3:50:00,114 20/32,114 20/32,114 19.75/32,114 20/32,381,56,211,170
2019/03/07,3:55:00,114 19.75/32,114 20/32,114 19.75/32,114 20/32,2907,232,476,2431
2019/03/07,4:00:00,114 20/32,114 20.25/32,114 19.75/32,114 20/32,1576,246,1088,488
2019/03/07,4:05:00,114 19.75/32,114 20.25/32,114 19.75/32,114 20/32,1191,207,680,511
2019/03/07,4:10:00,114 19.75/32,114 20/32,114 19.75/32,114 20/32,1311,151,493,818
2019/03/07,4:15:00,114 20/32,114 20.25/32,114 19.75/32,114 20/32,671,82,223,448
2019/03/07,4:20:00,114 20.25/32,114 20.25/32,114 20/32,114 20/32,1550,211,564,986
2019/03/07,4:25:00,114 20/32,114 20.25/32,114 19.75/32,114 19.75/32,343,76,317,26
2019/03/07,4:30:00,114 20/32,114 20.25/32,114 20/32,114 20.25/32,595,101,61,534
2019/03/07,4:35:00,114 20.25/32,114 20.25/32,114 20/32,114 20.25/32,55,39,47,8
2019/03/07,4:40:00,114 20.25/32,114 20.5/32,114 20/32,114 20.5/32,1300,267,559,741
2019/03/07,4:45:00,114 20.25/32,114 20.5/32,114 20/32,114 20.5/32,1110,261,759,351
2019/03/07,4:50:00,114 20.25/32,114 20.5/32,114 20.25/32,114 20.25/32,1261,253,753,508
2019/03/07,4:55:00,114 20.25/32,114 20.25/32,114 20/32,114 20.25/32,42,28,28,14
2019/03/07,5:00:00,114 20.25/32,114 20.25/32,114 20/32,114 20.25/32,694,123,170,524
2019/03/07,5:05:00,114 20.25/32,114 20.5/32,114 20/32,114 20.25/32,632,146,370,262
2019/03/07,5:10:00,114 20.25/32,114 20.25/32,114 20/32,114 20.25/32,650,85,492,158
2019/03/07,5:15:00,114 20/32,114 20/32,114 20/32,114 20/32,47,32,47,0
2019/03/07,5:20:00,114 20.25/32,114 20.5/32,114 20.25/32,114 20.25/32,600,120,268,332
2019/03/07,5:25:00,114 20.5/32,114 20.5/32,114 20/32,114 20.25/32,669,146,350,319
2019/03/07,5:30:00,114 20.25/32,114 20.5/32,114 20.25/32,114 20.5/32,297,51,70,227
2019/03/07,5:35:00,114 20.5/32,114 20.5/32,114 20.25/32,114 20.5/32,118,33,39,79
2019/03/07,5:40:00,114 20.5/32,114 20.75/32,114 20.25/32,114 20.75/32,2637,291,662,1975
2019/03/07,5:45:00,114 20.75/32,114 20.75/32,114 20.5/32,114 20.5/32,1499,160,1322,177
2019/03/07,5:50:00,114 20.5/32,114 20.5/32,114 20.25/32,114 20.5/32,39,22,5,34
2019/03/07,5:55:00,114 20.25/32,114 20.5/32,114 20/32,114 20.25/32,974,160,527,447
2019/03/07,6:00:00,114 20.25/32,114 20.25/32,114 20/32,114 20.25/32,1158,115,151,1007
2019/03/07,6:05:00,114 20.25/32,114 20.25/32,114 20/32,114 20.25/32,3108,221,3075,33
2019/03/07,6:10:00,114 20/32,114 20/32,114 19.75/32,114 20/32,928,110,743,185
2019/03/07,6:15:00,114 20/32,114 20.5/32,114 20/32,114 20.5/32,3092,433,860,2232
2019/03/07,6:20:00,114 20.5/32,114 20.75/32,114 20.25/32,114 20.5/32,2925,375,1217,1708
2019/03/07,6:25:00,114 20.25/32,114 20.5/32,114 20.25/32,114 20.5/32,2744,462,835,1909
2019/03/07,6:30:00,114 20.5/32,114 20.75/32,114 20.5/32,114 20.5/32,844,223,495,349
2019/03/07,6:35:00,114 20.5/32,114 20.75/32,114 20.5/32,114 20.75/32,844,170,437,407
2019/03/07,6:40:00,114 20.75/32,114 21.25/32,114 20.5/32,114 21/32,6071,508,2529,3542
2019/03/07,6:45:00,114 21/32,114 21.5/32,114 21/32,114 21.25/32,4739,944,1894,2845
2019/03/07,6:50:00,114 21/32,114 21.25/32,114 21/32,114 21/32,2794,304,1323,1471
2019/03/07,6:55:00,114 21/32,114 21.25/32,114 20.25/32,114 20.5/32,7124,769,5437,1687
2019/03/07,7:00:00,114 20.5/32,114 21/32,114 20.5/32,114 20.75/32,3149,473,1216,1933
2019/03/07,7:05:00,114 20.5/32,114 20.5/32,114 20.25/32,114 20.25/32,5116,910,2300,2816
2019/03/07,7:10:00,114 20.25/32,114 20.75/32,114 20.25/32,114 20.75/32,4247,567,1927,2320
2019/03/07,7:15:00,114 20.75/32,114 21.5/32,114 20.75/32,114 21/32,4556,708,2080,2476
2019/03/07,7:20:00,114 21.25/32,114 21.75/32,114 21/32,114 21/32,6169,911,3083,3086
2019/03/07,7:25:00,114 21/32,114 21.75/32,114 20.75/32,114 21.75/32,6048,797,2412,3636
2019/03/07,7:30:00,114 21.5/32,114 22.5/32,114 21.25/32,114 22.25/32,12088,1931,5907,6181
2019/03/07,7:35:00,114 22.25/32,114 22.75/32,114 21.5/32,114 22.75/32,9385,1491,4776,4609
2019/03/07,7:40:00,114 22.5/32,114 24/32,114 22.5/32,114 23.75/32,17329,2652,6634,10695
2019/03/07,7:45:00,114 23.75/32,114 24.25/32,114 23.5/32,114 23.5/32,9197,1587,5004,4193
2019/03/07,7:50:00,114 23.5/32,114 24/32,114 23/32,114 23.5/32,16936,1769,5973,10963
2019/03/07,7:55:00,114 23.5/32,114 24/32,114 23.5/32,114 23.5/32,21951,1926,5682,16269
2019/03/07,8:00:00,114 23.5/32,114 24/32,114 23.25/32,114 23.5/32,10898,1481,6568,4330
2019/03/07,8:05:00,114 23.5/32,114 23.75/32,114 23/32,114 23.25/32,10889,1332,5012,5877
2019/03/07,8:10:00,114 23.25/32,114 24.25/32,114 23/32,114 24.25/32,18017,1969,4723,13294
2019/03/07,8:15:00,114 24.25/32,114 24.25/32,114 23.5/32,114 23.5/32,7148,695,3346,3802
2019/03/07,8:20:00,114 23.5/32,114 24/32,114 23.5/32,114 24/32,8070,757,1843,6227
